tool_id,tool_title,protocol_title,protocol_category,search_query,rank,pmid,paper_title,authors,journal,year,pubmed_url
c72e8acc-bf73-4db0-ae90-a63bb1977a9c,Hormone Replacement Therapy (HRT) Consultation,Optimize Hormones for Better Sleep During Menopause,hormones,Hormone Replacement Therapy Consultation hormones,2,35456034,Role of Estrogens in Menstrual Migraine.,"Nappi RE, Tiranini L, Sacco S et al.",Cells,2022,https://pubmed.ncbi.nlm.nih.gov/35456034/
c72e8acc-bf73-4db0-ae90-a63bb1977a9c,Hormone Replacement Therapy (HRT) Consultation,Optimize Hormones for Better Sleep During Menopause,hormones,Hormone Replacement Therapy Consultation hormones,3,41025376,Menopausal hormone therapy for breast cancer patients: what is the current evidence?,"Glynne S, Simon J, Branson A et al.","Menopause (New York, N.Y.)",2026,https://pubmed.ncbi.nlm.nih.gov/41025376/
f44c232d-2aa3-497a-8f39-bf45e54ef36b,Enhanced Cooling Strategies,Manage Menopause Sleep Disruption,hormones,Enhanced Cooling Strategies hormones,1,16537957,Major advances associated with environmental effects on dairy cattle.,"Collier RJ, Dahl GE, VanBaale MJ",Journal of dairy science,2006,https://pubmed.ncbi.nlm.nih.gov/16537957/
f44c232d-2aa3-497a-8f39-bf45e54ef36b,Enhanced Cooling Strategies,Manage Menopause Sleep Disruption,hormones,Enhanced Cooling Strategies hormones,2,19354330,The Asian dermatologic patient: review of common pigmentary disorders and cutaneous diseases.,"Ho SG, Chan HH",American journal of clinical dermatology,2009,https://pubmed.ncbi.nlm.nih.gov/19354330/
f44c232d-2aa3-497a-8f39-bf45e54ef36b,Enhanced Cooling Strategies,Manage Menopause Sleep Disruption,hormones,Enhanced Cooling Strategies hormones,3,32779102,The Use of Acute Exercise Interventions as Game Day Priming Strategies to Improve Physical Performance and Athlete Readiness in Team-Sport Athletes: A Systematic Review.,"Mason B, McKune A, Pumpa K et al.","Sports medicine (Auckland, N.Z.)",2020,https://pubmed.ncbi.nlm.nih.gov/32779102/
62fe87ae-30ef-41e5-9fee-c19a6b7ab7a2,Hormone Replacement Therapy Consideration,Manage Menopause Sleep Disruption,hormones,Hormone Replacement Therapy Consideration hormones,1,37002679,The Art of Hormone Replacement Therapy (HRT) in Menopause Management.,"Cameron CR, Cohen S, Sewell K et al.",Journal of pharmacy practice,2024,https://pubmed.ncbi.nlm.nih.gov/37002679/
62fe87ae-30ef-41e5-9fee-c19a6b7ab7a2,Hormone Replacement Therapy Consideration,Manage Menopause Sleep Disruption,hormones,Hormone Replacement Therapy Consideration hormones,2,38484309,A Contemporary View of Menopausal Hormone Therapy.,"Levy B, Simon JA",Obstetrics and gynecology,2024,https://pubmed.ncbi.nlm.nih.gov/38484309/
62fe87ae-30ef-41e5-9fee-c19a6b7ab7a2,Hormone Replacement Therapy Consideration,Manage Menopause Sleep Disruption,hormones,Hormone Replacement Therapy Consideration hormones,3,33858012,"Hormone Therapy in Menopause: Concepts, Controversies, and Approach to Treatment.","Flores VA, Pal L, Manson JE",Endocrine reviews,2021,https://pubmed.ncbi.nlm.nih.gov/33858012/
00f8ed78-6f0e-47aa-a7e0-4d21da03489d,DORA Sleep Medications,Manage Menopause Sleep Disruption,hormones,DORA Sleep Medications hormones,1,39415561,Pharmacological Management of Sleep-Wake Disturbances in Delirium.,"Levinsohn EA, Radhakrishnan V, Euting H et al.",Journal of clinical pharmacology,2025,https://pubmed.ncbi.nlm.nih.gov/39415561/
00f8ed78-6f0e-47aa-a7e0-4d21da03489d,DORA Sleep Medications,Manage Menopause Sleep Disruption,hormones,DORA Sleep Medications hormones,2,41298315,Are orexin antagonists capable of improving both insomnia and vasomotor symptoms in menopausal women?,"Dri CE, Zheng YJ, McIntyre RS",CNS spectrums,2025,https://pubmed.ncbi.nlm.nih.gov/41298315/
00f8ed78-6f0e-47aa-a7e0-4d21da03489d,DORA Sleep Medications,Manage Menopause Sleep Disruption,hormones,DORA Sleep Medications hormones,3,36814741,Physiological Role of Orexin/Hypocretin in the Human Body in Motivated Behavior: A Comprehensive Review.,"Singh R, Biswas DA",Cureus,2023,https://pubmed.ncbi.nlm.nih.gov/36814741/
1d16cef3-a7ea-4a10-80a4-5562726e278a,Consider Hormone Replacement Therapy (HRT),Manage Menopause Sleep Disruption,hormones,Consider Hormone Replacement Therapy hormones,1,37002679,The Art of Hormone Replacement Therapy (HRT) in Menopause Management.,"Cameron CR, Cohen S, Sewell K et al.",Journal of pharmacy practice,2024,https://pubmed.ncbi.nlm.nih.gov/37002679/
1d16cef3-a7ea-4a10-80a4-5562726e278a,Consider Hormone Replacement Therapy (HRT),Manage Menopause Sleep Disruption,hormones,Consider Hormone Replacement Therapy hormones,2,39672599,Long-Acting Growth Hormone Therapy in Pediatric Growth Hormone Deficiency: A Consensus Statement.,"Maniatis A, Cutfield W, Dattani M et al.",The Journal of clinical endocrinology and metabolism,2025,https://pubmed.ncbi.nlm.nih.gov/39672599/
1d16cef3-a7ea-4a10-80a4-5562726e278a,Consider Hormone Replacement Therapy (HRT),Manage Menopause Sleep Disruption,hormones,Consider Hormone Replacement Therapy hormones,3,32068334,Testosterone replacement therapy.,"Barbonetti A, D'Andrea S, Francavilla S",Andrology,2020,https://pubmed.ncbi.nlm.nih.gov/32068334/
6920e76e-4c5d-489f-96da-c0dc02b2b184,Daily Caffeine Timing,Strategic Caffeine Use for Performance,focus,Daily Caffeine Timing cognitive performance,1,35813846,International society of sports nutrition position stand: tactical athlete nutrition.,"Gonzalez DE, McAllister MJ, Waldman HS et al.",Journal of the International Society of Sports Nutrition,2022,https://pubmed.ncbi.nlm.nih.gov/35813846/
6920e76e-4c5d-489f-96da-c0dc02b2b184,Daily Caffeine Timing,Strategic Caffeine Use for Performance,focus,Daily Caffeine Timing cognitive performance,2,31866308,Caffeine-dependent changes of sleep-wake regulation: Evidence for adaptation after repeated intake.,"Weibel J, Lin YS, Landolt HP et al.",Progress in neuro-psychopharmacology & biological psychiatry,2020,https://pubmed.ncbi.nlm.nih.gov/31866308/
6920e76e-4c5d-489f-96da-c0dc02b2b184,Daily Caffeine Timing,Strategic Caffeine Use for Performance,focus,Daily Caffeine Timing cognitive performance,3,41297888,"Caffeine consumption patterns, motivations, and adverse effects among Brazilian esports players: a cross-sectional study.","Abhulime EWM, André HCS, Formagio J et al.",Journal of the International Society of Sports Nutrition,2025,https://pubmed.ncbi.nlm.nih.gov/41297888/
73d397c3-acb4-4f57-9364-8c52de255370,Avoid Dopamine Stacking,Optimize Dopamine for Sustained Motivation,motivation,Avoid Dopamine Stacking motivation,1,41458120,"Faith, fasting, and well-being: Emirates Neurology Society consensus guidelines on safe Ramadan fasting in Parkinson's disease.","Mittal SO, Krystkowiak P, Ramberg CJ et al.",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41458120/
3fc2215a-3743-4a60-9489-d0979b1e87d4,Visual Focus Training,Optimize Dopamine for Sustained Motivation,motivation,Visual Focus Training motivation,1,30017902,Patient education and health literacy.,"Wittink H, Oosterhaven J",Musculoskeletal science & practice,2018,https://pubmed.ncbi.nlm.nih.gov/30017902/
3fc2215a-3743-4a60-9489-d0979b1e87d4,Visual Focus Training,Optimize Dopamine for Sustained Motivation,motivation,Visual Focus Training motivation,2,27409075,"Proceedings of the 3rd IPLeiria's International Health Congress : Leiria, Portugal. 6-7 May 2016.","Tomás CC, Oliveira E, Sousa D et al.",BMC health services research,2016,https://pubmed.ncbi.nlm.nih.gov/27409075/
3fc2215a-3743-4a60-9489-d0979b1e87d4,Visual Focus Training,Optimize Dopamine for Sustained Motivation,motivation,Visual Focus Training motivation,3,27534393,25th Annual Computational Neuroscience Meeting: CNS-2016.,"Sharpee TO, Destexhe A, Kawato M et al.",BMC neuroscience,2016,https://pubmed.ncbi.nlm.nih.gov/27534393/
4fdc7a67-3f8e-4e04-8232-3e68a62a213d,L-Tyrosine Supplementation,Optimize Dopamine for Sustained Motivation,motivation,L-Tyrosine Supplementation motivation,1,29980424,"On the effects of tyrosine supplementation on interference control in a randomized, double-blind placebo-control trial.","Stock AK, Colzato L, Beste C",European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,2018,https://pubmed.ncbi.nlm.nih.gov/29980424/
4fdc7a67-3f8e-4e04-8232-3e68a62a213d,L-Tyrosine Supplementation,Optimize Dopamine for Sustained Motivation,motivation,L-Tyrosine Supplementation motivation,2,34139672,Testosterone ameliorates age-related brain mitochondrial dysfunction.,"Yan W, Zhang T, Kang Y et al.",Aging,2021,https://pubmed.ncbi.nlm.nih.gov/34139672/
4fdc7a67-3f8e-4e04-8232-3e68a62a213d,L-Tyrosine Supplementation,Optimize Dopamine for Sustained Motivation,motivation,L-Tyrosine Supplementation motivation,3,32797675,Ascorbate deficiency decreases dopamine release in gulo(-/-) and APP/PSEN1 mice.,"Consoli DC, Brady LJ, Bowman AB et al.",Journal of neurochemistry,2021,https://pubmed.ncbi.nlm.nih.gov/32797675/
c8e0899e-6948-4632-aa86-ce5b2dc263d1,Incremental Learning Approach,Neuroplasticity Through Strategic Failure,focus,Incremental Learning Approach cognitive performance,1,27409075,"Proceedings of the 3rd IPLeiria's International Health Congress : Leiria, Portugal. 6-7 May 2016.","Tomás CC, Oliveira E, Sousa D et al.",BMC health services research,2016,https://pubmed.ncbi.nlm.nih.gov/27409075/
c8e0899e-6948-4632-aa86-ce5b2dc263d1,Incremental Learning Approach,Neuroplasticity Through Strategic Failure,focus,Incremental Learning Approach cognitive performance,2,27534393,25th Annual Computational Neuroscience Meeting: CNS-2016.,"Sharpee TO, Destexhe A, Kawato M et al.",BMC neuroscience,2016,https://pubmed.ncbi.nlm.nih.gov/27534393/
c8e0899e-6948-4632-aa86-ce5b2dc263d1,Incremental Learning Approach,Neuroplasticity Through Strategic Failure,focus,Incremental Learning Approach cognitive performance,3,36616791,Machine Learning Approach to Model Physical Fatigue during Incremental Exercise among Firefighters.,"Bustos D, Cardoso F, Rios M et al.","Sensors (Basel, Switzerland)",2022,https://pubmed.ncbi.nlm.nih.gov/36616791/
95b9f47e-c7b0-4bd2-bf6e-6bdaef95cb1a,Cold Water Immersion,Cold Exposure for Metabolic Health,cold-heat,Cold Water Immersion cold-heat,1,40983804,"Isolated and Combined Effects of Cold, Heat and Hypoxia Therapies on Muscle Recovery Following Exercise-Induced Muscle Damage.","Rousse Y, Sautillet B, Costalat G et al.","Sports medicine (Auckland, N.Z.)",2025,https://pubmed.ncbi.nlm.nih.gov/40983804/
95b9f47e-c7b0-4bd2-bf6e-6bdaef95cb1a,Cold Water Immersion,Cold Exposure for Metabolic Health,cold-heat,Cold Water Immersion cold-heat,2,27495743,Short-term test-retest-reliability of conditioned pain modulation using the cold-heat-pain method in healthy subjects and its correlation to parameters of standardized quantitative sensory testing.,"Gehling J, Mainka T, Vollert J et al.",BMC neurology,2016,https://pubmed.ncbi.nlm.nih.gov/27495743/
95b9f47e-c7b0-4bd2-bf6e-6bdaef95cb1a,Cold Water Immersion,Cold Exposure for Metabolic Health,cold-heat,Cold Water Immersion cold-heat,3,12161261,Hypothermia inhibits cell proliferation and nitric oxide synthase expression in rats.,"Lee KS, Lim BV, Jang MH et al.",Neuroscience letters,2002,https://pubmed.ncbi.nlm.nih.gov/12161261/
169ec334-9d90-4232-b685-7c637ea34275,Cold Air Exposure,Cold Exposure for Metabolic Health,cold-heat,Cold Air Exposure cold-heat,1,19194300,"Weather-related mortality: how heat, cold, and heat waves affect mortality in the United States.","Anderson BG, Bell ML","Epidemiology (Cambridge, Mass.)",2009,https://pubmed.ncbi.nlm.nih.gov/19194300/
169ec334-9d90-4232-b685-7c637ea34275,Cold Air Exposure,Cold Exposure for Metabolic Health,cold-heat,Cold Air Exposure cold-heat,2,26871555,Ambient temperature and risk of cardiovascular hospitalization: An updated systematic review and meta-analysis.,"Phung D, Thai PK, Guo Y et al.",The Science of the total environment,2016,https://pubmed.ncbi.nlm.nih.gov/26871555/
169ec334-9d90-4232-b685-7c637ea34275,Cold Air Exposure,Cold Exposure for Metabolic Health,cold-heat,Cold Air Exposure cold-heat,3,39555808,Establishing A Mouse Model for Respiratory Tract Extreme Low-temperature Air Inhalation.,"Yanchao L, Huan X, Chunyang L et al.",Journal of visualized experiments : JoVE,2024,https://pubmed.ncbi.nlm.nih.gov/39555808/
f1cd1466-06dd-450a-8f53-e4eb2c51b50e,Creatine for Brain and Muscle Health,Longevity and Vitality Nutrition Protocol,nutrition,Creatine for Brain and Muscle Health nutrition,1,35267907,Effects of Creatine Supplementation on Brain Function and Health.,"Forbes SC, Cordingley DM, Cornish SM et al.",Nutrients,2022,https://pubmed.ncbi.nlm.nih.gov/35267907/
f1cd1466-06dd-450a-8f53-e4eb2c51b50e,Creatine for Brain and Muscle Health,Longevity and Vitality Nutrition Protocol,nutrition,Creatine for Brain and Muscle Health nutrition,2,33578876,Creatine Supplementation and Brain Health.,"Roschel H, Gualano B, Ostojic SM et al.",Nutrients,2021,https://pubmed.ncbi.nlm.nih.gov/33578876/
f1cd1466-06dd-450a-8f53-e4eb2c51b50e,Creatine for Brain and Muscle Health,Longevity and Vitality Nutrition Protocol,nutrition,Creatine for Brain and Muscle Health nutrition,3,28615996,"International Society of Sports Nutrition position stand: safety and efficacy of creatine supplementation in exercise, sport, and medicine.","Kreider RB, Kalman DS, Antonio J et al.",Journal of the International Society of Sports Nutrition,2017,https://pubmed.ncbi.nlm.nih.gov/28615996/
9a07510d-7ea2-4251-aab3-16d78659a480,Intermittent Fasting Protocol,Longevity and Vitality Nutrition Protocol,nutrition,Intermittent Fasting Protocol nutrition,1,33531076,Intermittent fasting: is there a role in the treatment of diabetes? A review of the literature and guide for primary care physicians.,"Albosta M, Bakke J",Clinical diabetes and endocrinology,2021,https://pubmed.ncbi.nlm.nih.gov/33531076/
9a07510d-7ea2-4251-aab3-16d78659a480,Intermittent Fasting Protocol,Longevity and Vitality Nutrition Protocol,nutrition,Intermittent Fasting Protocol nutrition,2,30540126,Autophagy and intermittent fasting: the connection for cancer therapy?,"Antunes F, Erustes AG, Costa AJ et al.","Clinics (Sao Paulo, Brazil)",2018,https://pubmed.ncbi.nlm.nih.gov/30540126/
9a07510d-7ea2-4251-aab3-16d78659a480,Intermittent Fasting Protocol,Longevity and Vitality Nutrition Protocol,nutrition,Intermittent Fasting Protocol nutrition,3,37880791,The effects of intermittent fasting diet alone or in combination with probiotic supplementation in comparison with calorie-restricted diet on metabolic and hormonal profile in patients with polycystic ovary syndrome: study protocol for a randomized clinical trial.,"Talebi S, Shab-Bidar S, Mohammadi H et al.",Trials,2023,https://pubmed.ncbi.nlm.nih.gov/37880791/
c844f3a4-0f75-4f4a-8fe0-2e7f20240343,Resveratrol Supplementation,Longevity and Vitality Nutrition Protocol,nutrition,Resveratrol Supplementation nutrition,1,32564438,"Regular Supplementation With Resveratrol Improves Bone Mineral Density in Postmenopausal Women: A Randomized, Placebo-Controlled Trial.","Wong RH, Thaung Zaw JJ, Xian CJ et al.",Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research,2020,https://pubmed.ncbi.nlm.nih.gov/32564438/
c844f3a4-0f75-4f4a-8fe0-2e7f20240343,Resveratrol Supplementation,Longevity and Vitality Nutrition Protocol,nutrition,Resveratrol Supplementation nutrition,2,39725607,Gut microbiota-derived 4-hydroxyphenylacetic acid from resveratrol supplementation prevents obesity through SIRT1 signaling activation.,"Wang P, Wang R, Zhao W et al.",Gut microbes,2025,https://pubmed.ncbi.nlm.nih.gov/39725607/
c844f3a4-0f75-4f4a-8fe0-2e7f20240343,Resveratrol Supplementation,Longevity and Vitality Nutrition Protocol,nutrition,Resveratrol Supplementation nutrition,3,22055504,Calorie restriction-like effects of 30 days of resveratrol supplementation on energy metabolism and metabolic profile in obese humans.,"Timmers S, Konings E, Bilet L et al.",Cell metabolism,2011,https://pubmed.ncbi.nlm.nih.gov/22055504/
3250b16b-521c-4159-958a-0a99aca7bd02,Progressive Cold Adaptation,Brown Fat Activation Protocol,cold-heat,Progressive Cold Adaptation cold-heat,1,34515950,Epigenetic control of abiotic stress signaling in plants.,"Chung S, Kwon C, Lee JH",Genes & genomics,2022,https://pubmed.ncbi.nlm.nih.gov/34515950/
3250b16b-521c-4159-958a-0a99aca7bd02,Progressive Cold Adaptation,Brown Fat Activation Protocol,cold-heat,Progressive Cold Adaptation cold-heat,2,28968926,Immunopotentiating significance of conventionally used plant adaptogens as modulators in biochemical and molecular signalling pathways in cell mediated processes.,"Kaur P, Robin, Makanjuola VO et al.",Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2017,https://pubmed.ncbi.nlm.nih.gov/28968926/
3250b16b-521c-4159-958a-0a99aca7bd02,Progressive Cold Adaptation,Brown Fat Activation Protocol,cold-heat,Progressive Cold Adaptation cold-heat,3,15302829,Dehydration-specific induction of hydrophilic protein genes in the anhydrobiotic nematode Aphelenchus avenae.,"Browne JA, Dolan KM, Tyson T et al.",Eukaryotic cell,2004,https://pubmed.ncbi.nlm.nih.gov/15302829/
1c3f5718-f286-4352-8295-06ecd86a97dd,Fasted Cold Exposure,Brown Fat Activation Protocol,cold-heat,Fasted Cold Exposure cold-heat,1,30220336,Intermittent living; the use of ancient challenges as a vaccine against the deleterious effects of modern life - A hypothesis.,"Pruimboom L, Muskiet FAJ",Medical hypotheses,2018,https://pubmed.ncbi.nlm.nih.gov/30220336/
e10471fa-e9fd-459e-b0f1-63173a70bc49,Evening Light Dimming,Sleep Optimization for Focus,sleep,Evening Light Dimming sleep,1,38997765,A randomized controlled trial to assess if changing sleep timing can improve glucose metabolism in people with prediabetes and type 2 diabetes.,"Bouman EJ, Slebe R, Stenvers DJ et al.",Trials,2024,https://pubmed.ncbi.nlm.nih.gov/38997765/
e10471fa-e9fd-459e-b0f1-63173a70bc49,Evening Light Dimming,Sleep Optimization for Focus,sleep,Evening Light Dimming sleep,2,32824032,Personalized Office Lighting for Circadian Health and Improved Sleep.,"Papatsimpa C, Linnartz JP","Sensors (Basel, Switzerland)",2020,https://pubmed.ncbi.nlm.nih.gov/32824032/
e10471fa-e9fd-459e-b0f1-63173a70bc49,Evening Light Dimming,Sleep Optimization for Focus,sleep,Evening Light Dimming sleep,3,41753059,Mitigating Blue-Light Risk in Display-Based Digital Therapeutics: A Practical Framework to Support Clinical Efficacy.,Hong W,Journal of clinical medicine,2026,https://pubmed.ncbi.nlm.nih.gov/41753059/
e89cfddf-b878-4b79-8a89-23a0e765f561,Magnesium Supplementation,Sleep Optimization for Focus,sleep,Magnesium Supplementation sleep,1,35184264,The Role of Magnesium in Sleep Health: a Systematic Review of Available Literature.,"Arab A, Rafie N, Amani R et al.",Biological trace element research,2023,https://pubmed.ncbi.nlm.nih.gov/35184264/
e89cfddf-b878-4b79-8a89-23a0e765f561,Magnesium Supplementation,Sleep Optimization for Focus,sleep,Magnesium Supplementation sleep,2,33865376,Oral magnesium supplementation for insomnia in older adults: a Systematic Review & Meta-Analysis.,"Mah J, Pitre T",BMC complementary medicine and therapies,2021,https://pubmed.ncbi.nlm.nih.gov/33865376/
e89cfddf-b878-4b79-8a89-23a0e765f561,Magnesium Supplementation,Sleep Optimization for Focus,sleep,Magnesium Supplementation sleep,3,39252819,Magnesium-L-threonate improves sleep quality and daytime functioning in adults with self-reported sleep problems: A randomized controlled trial.,"Hausenblas HA, Lynch T, Hooper S et al.",Sleep medicine: X,2024,https://pubmed.ncbi.nlm.nih.gov/39252819/
4c5c6bce-004d-4f1d-907a-b41fa74bf827,Phone Elimination During Work,Enhance Focus with Neuromodulator Balance,focus,Phone Elimination During Work cognitive performance,1,36034212,Building Programs to Eradicate Toxoplasmosis Part I: Introduction and Overview.,"Felín MS, Wang K, Moreira A et al.",Current pediatrics reports,2022,https://pubmed.ncbi.nlm.nih.gov/36034212/
4c5c6bce-004d-4f1d-907a-b41fa74bf827,Phone Elimination During Work,Enhance Focus with Neuromodulator Balance,focus,Phone Elimination During Work cognitive performance,2,40235140,Minimal Hepatic Encephalopathy in Cirrhotic Patients: A New Simple and Fast Digital Screening Method.,"Dobbermann H, Schlüter R, Lyubchenko Y et al.",United European gastroenterology journal,2025,https://pubmed.ncbi.nlm.nih.gov/40235140/
4c5c6bce-004d-4f1d-907a-b41fa74bf827,Phone Elimination During Work,Enhance Focus with Neuromodulator Balance,focus,Phone Elimination During Work cognitive performance,3,34133313,Development of a Mobile App to Support Self-management of Anxiety and Depression in African American Women: Usability Study.,"McCall T, Ali MO, Yu F et al.",JMIR formative research,2021,https://pubmed.ncbi.nlm.nih.gov/34133313/
67fcdbeb-e2ff-4a8f-b4f7-9fe1fcc69996,Daily Ashwagandha Supplementation,Reduce Stress and Balance Hormones with Ashwagandha,stress,Daily Ashwagandha Supplementation stress management,1,31517876,"An investigation into the stress-relieving and pharmacological actions of an ashwagandha (Withania somnifera) extract: A randomized, double-blind, placebo-controlled study.","Lopresti AL, Smith SJ, Malvi H et al.",Medicine,2019,https://pubmed.ncbi.nlm.nih.gov/31517876/
67fcdbeb-e2ff-4a8f-b4f7-9fe1fcc69996,Daily Ashwagandha Supplementation,Reduce Stress and Balance Hormones with Ashwagandha,stress,Daily Ashwagandha Supplementation stress management,2,37740662,"Exploring the efficacy and safety of a novel standardized ashwagandha (Withania somnifera) root extract (Witholytin®) in adults experiencing high stress and fatigue in a randomized, double-blind, placebo-controlled trial.","Smith SJ, Lopresti AL, Fairchild TJ","Journal of psychopharmacology (Oxford, England)",2023,https://pubmed.ncbi.nlm.nih.gov/37740662/
13aa2fe7-8c39-4fe6-878a-907cdbb75f5a,Morning Cortisol Monitoring,Reduce Stress and Balance Hormones with Ashwagandha,stress,Morning Cortisol Monitoring stress management,1,37832082,"A standardized Ashwagandha root extract alleviates stress, anxiety, and improves quality of life in healthy adults by modulating stress hormones: Results from a randomized, double-blind, placebo-controlled study.","Majeed M, Nagabhushanam K, Mundkur L",Medicine,2023,https://pubmed.ncbi.nlm.nih.gov/37832082/
13aa2fe7-8c39-4fe6-878a-907cdbb75f5a,Morning Cortisol Monitoring,Reduce Stress and Balance Hormones with Ashwagandha,stress,Morning Cortisol Monitoring stress management,2,22720333,AIP Familial Isolated Pituitary Adenomas.,"Adam MP, Bick S, Mirzaa GM et al.",Unknown,1993,https://pubmed.ncbi.nlm.nih.gov/22720333/
13aa2fe7-8c39-4fe6-878a-907cdbb75f5a,Morning Cortisol Monitoring,Reduce Stress and Balance Hormones with Ashwagandha,stress,Morning Cortisol Monitoring stress management,3,22325371,Treatment of corticotroph deficiency.,"Ouleghzal H, Rosales C, Raffin-Sanson ML",Annales d'endocrinologie,2012,https://pubmed.ncbi.nlm.nih.gov/22325371/
0e93156e-5213-4408-a0e7-ab54cb89a2d3,Standardized Ashwagandha Extract,Reduce Stress and Balance Hormones with Ashwagandha,stress,Standardized Ashwagandha Extract stress management,1,36017529,Does Ashwagandha supplementation have a beneficial effect on the management of anxiety and stress? A systematic review and meta-analysis of randomized controlled trials.,"Akhgarjand C, Asoudeh F, Bagheri A et al.",Phytotherapy research : PTR,2022,https://pubmed.ncbi.nlm.nih.gov/36017529/
0e93156e-5213-4408-a0e7-ab54cb89a2d3,Standardized Ashwagandha Extract,Reduce Stress and Balance Hormones with Ashwagandha,stress,Standardized Ashwagandha Extract stress management,2,31517876,"An investigation into the stress-relieving and pharmacological actions of an ashwagandha (Withania somnifera) extract: A randomized, double-blind, placebo-controlled study.","Lopresti AL, Smith SJ, Malvi H et al.",Medicine,2019,https://pubmed.ncbi.nlm.nih.gov/31517876/
0e93156e-5213-4408-a0e7-ab54cb89a2d3,Standardized Ashwagandha Extract,Reduce Stress and Balance Hormones with Ashwagandha,stress,Standardized Ashwagandha Extract stress management,3,37832082,"A standardized Ashwagandha root extract alleviates stress, anxiety, and improves quality of life in healthy adults by modulating stress hormones: Results from a randomized, double-blind, placebo-controlled study.","Majeed M, Nagabhushanam K, Mundkur L",Medicine,2023,https://pubmed.ncbi.nlm.nih.gov/37832082/
a6510e44-709d-45f7-883b-1c662ba726bb,Stress Mindset Reframing,Reduce Stress and Balance Hormones with Ashwagandha,stress,Stress Mindset Reframing stress management,1,29535562,Coping as a mediator of the relationship between stress mindset and psychological stress response: a pilot study.,"Horiuchi S, Tsuda A, Aoki S et al.",Psychology research and behavior management,2018,https://pubmed.ncbi.nlm.nih.gov/29535562/
a6510e44-709d-45f7-883b-1c662ba726bb,Stress Mindset Reframing,Reduce Stress and Balance Hormones with Ashwagandha,stress,Stress Mindset Reframing stress management,2,30811484,The efficacy of stress reappraisal interventions on stress responsivity: A meta-analysis and systematic review of existing evidence.,"Liu JJW, Ein N, Gervasio J et al.",PloS one,2019,https://pubmed.ncbi.nlm.nih.gov/30811484/
a6510e44-709d-45f7-883b-1c662ba726bb,Stress Mindset Reframing,Reduce Stress and Balance Hormones with Ashwagandha,stress,Stress Mindset Reframing stress management,3,33208674,Trainee Wellness and Safety in the Context of COVID-19: The Experience of One Institution.,"Kemp MT, Rivard SJ, Anderson S et al.",Academic medicine : journal of the Association of American Medical Colleges,2021,https://pubmed.ncbi.nlm.nih.gov/33208674/
ae39710e-e9e9-45b1-b2dd-dbf3fa3a0160,Visual Target Focus,Enhance Focus During Training,focus,Visual Target Focus cognitive performance,1,39980496,Neurophysiology of ACL Injury.,"Stańczak M, Swinnen B, Kacprzak B et al.",Orthopedic reviews,2025,https://pubmed.ncbi.nlm.nih.gov/39980496/
ae39710e-e9e9-45b1-b2dd-dbf3fa3a0160,Visual Target Focus,Enhance Focus During Training,focus,Visual Target Focus cognitive performance,2,27534393,25th Annual Computational Neuroscience Meeting: CNS-2016.,"Sharpee TO, Destexhe A, Kawato M et al.",BMC neuroscience,2016,https://pubmed.ncbi.nlm.nih.gov/27534393/
ae39710e-e9e9-45b1-b2dd-dbf3fa3a0160,Visual Target Focus,Enhance Focus During Training,focus,Visual Target Focus cognitive performance,3,11515286,The magical number 4 in short-term memory: a reconsideration of mental storage capacity.,Cowan N,The Behavioral and brain sciences,2001,https://pubmed.ncbi.nlm.nih.gov/11515286/
784581c5-8974-4374-92f0-d8b971259a5c,Red Light for Shift Workers,Jet Lag and Shift Work Recovery,light,Red Light for Shift Workers light,1,32951780,"Red light: A novel, non-pharmacological intervention to promote alertness in shift workers.","Figueiro MG, Pedler D",Journal of safety research,2020,https://pubmed.ncbi.nlm.nih.gov/32951780/
784581c5-8974-4374-92f0-d8b971259a5c,Red Light for Shift Workers,Jet Lag and Shift Work Recovery,light,Red Light for Shift Workers light,2,25697165,Light at Night and Measures of Alertness and Performance: Implications for Shift Workers.,"Figueiro MG, Sahin L, Wood B et al.",Biological research for nursing,2016,https://pubmed.ncbi.nlm.nih.gov/25697165/
784581c5-8974-4374-92f0-d8b971259a5c,Red Light for Shift Workers,Jet Lag and Shift Work Recovery,light,Red Light for Shift Workers light,3,40557249,"The Effectiveness of Low-Level LED Light Therapy for Sleep Problems, Psychological Symptoms, and Heart Rate Variability in Shift-Work Nurses: A Randomized Controlled Trial.","Liao YH, Tai CJ, Ming JL et al.",Journal of nursing management,2025,https://pubmed.ncbi.nlm.nih.gov/40557249/
ad4daf64-b54c-4710-83da-0fe430337c91,Vitamin D3 Supplementation,Boost Immunity with Vitamin D,hormones,Vitamin D3 Supplementation hormones,1,32840597,Effect of Vitamin D3 Supplementation on Severe Asthma Exacerbations in Children With Asthma and Low Vitamin D Levels: The VDKA Randomized Clinical Trial.,"Forno E, Bacharier LB, Phipatanakul W et al.",JAMA,2020,https://pubmed.ncbi.nlm.nih.gov/32840597/
